Категория;Предназначение;Наименование;;Номенклатурный номер;Диаметр;Длинна;Вид покрытия;Класс прочности;Резьба;мкм;Шаг резьбы;Фасовка;Еденица измерения;Цена;Вес за еденицу;;
;;;83017;4384070277;6;90;Цинк (белый);;Неполная;6;;;;5,37;18,239;;
;;;;;;;;;;;;;;;;;
; С большой полукруглой головкой; Винты с большой полукруглой головкой (ч.7811-7062);58;4384020401;4;8;Без покрытия;;Неполная;;;;;5,28;1,3;;
;;;58;4384020402;4;8;Цинк (белый);;Неполная;6;;;;5,70;1,3;;
;;;58;4384020429;4;10;Без покрытия;;Неполная;;;;;5,11;1,45;;
;;;58;4384020430;4;10;Цинк (белый);;Неполная;6;;;;5,53;1,45;;
;;;58;4384020333;4;13;Без покрытия;;Неполная;;;;;4,86;1,7;;
;;;58;4384020334;4;13;Цинк (белый);;Неполная;6;;;;5,28;1,7;;
;;;58;4384020341;4;22;Без покрытия;;Неполная;;;;;4,48;2,38;;
;;;58;4384020342;4;22;Цинк (белый);;Неполная;6;;;;4,90;2,38;;
;;;58;4384020534;6;20;Без покрытия;;Неполная;;;;;4,28;6,52;;
;;;58;4384020535;6;20;Цинк (белый);;Неполная;6;;;;4,70;6,52;;
;;;58;4384020493;6;25;Цинк (белый);;Неполная;6;;;;4,63;7,38;;
;;;58;4384020308;6;30;Без покрытия;;Неполная;;;;;4,14;8,24;;
;;;58;4384020305;6;30;Цинк (белый);;Неполная;6;;;;4,56;8,24;;
;;;58;4384020419;6;35;Без покрытия;;Неполная;;;;;4,13;9,1;;
;;;58;4384020420;6;35;Цинк (белый);;Неполная;6;;;;4,55;9,1;;
;;;58;4384020307;6;40;Без покрытия;;Неполная;;;;;4,01;9,97;;
;;;58;4384020306;6;40;Цинк (белый);;Неполная;6;;;;4,43;9,97;;
;;;58;4384020309;6;50;Без покрытия;;Неполная;;;;;4,01;11,7;;
;;;58;4384020310;6;50;Цинк (белый);;Неполная;6;;;;4,43;11,7;;
;;;58;4384020313;6;55;Без покрытия;;Неполная;;;;;4,01;12,56;;
;;;58;4384020314;6;55;Цинк (белый);;Неполная;6;;;;4,43;12,56;;
;;;58;4384020343;6;60;Без покрытия;;Неполная;;;;;4,01;13,43;;
;;;58;4384020344;6;60;Цинк (белый);;Неполная;6;;;;4,43;13,43;;
;;;;;;;;;;;;;;;;;
; С шестигранным углублением и прессшайбой; Конфирмат (ТУ BY 400024166.019-2015);59;4384070120;7;50;Цинк (белый);;;6;;;;39,22;7,21;;
;;;;;;;;;;;;;;;;;
; С цилиндрической полукруглой головкой; Винты со сферической головкой (DIN 7985);57;4384010416;3;6;Цинк (белый);4.8;;6;;;;7,74;0,592;;
;;;57;4384010288;3;8;Цинк (белый);4.8;;6;;;;7,23;0,705;;
;;;57;4384010290;3;10;Цинк (белый);4.8;;6;;;;7,12;0,778;;
;;;57;4384010373;3;10;Цинк (белый);4.8;Полная;6;;;;7,12;1;;
;;;57;4384010308;3;12;Цинк (белый);4.8;;6;;;;6,96;0,868;;
;;;57;4384010374;3;12;Цинк (белый);4.8;Полная;6;;;;6,96;1;;
;;;57;4384010429;3;14;Цинк (белый);4.8;;6;;;;6,80;1,03;;
;;;57;4384010310;3;16;Цинк (белый);4.8;;6;;;;6,80;1,069;;
;;;57;4384010375;3;16;Цинк (белый);4.8;Полная;6;;;;6,80;1,069;;
;;;57;4384010503;3;18;Цинк (белый);4.8;;6;;;;6,72;1,17;;
;;;57;4384010376;3;20;Цинк (белый);4.8;Полная;6;;;;6,35;1;;
;;;57;4384010348;3;20;Цинк (белый);4.8;;6;;;;6,35;1,27;;
;;;57;4384010350;3;25;Цинк (белый);4.8;;6;;;;6,12;1,47;;
;;;57;4384010377;3;25;Цинк (белый);4.8;Полная;6;;;;6,12;1;;
;;;57;4384010352;3;30;Цинк (белый);4.8;;6;;;;5,87;1,71;;
;;;57;4384010431;3;30;Цинк (белый);4.8;Полная;6;;;;5,87;1,61;;
;;;57;4384010580;3;40;Цинк (белый);4.8;;6;;;;5,87;1;;
;;;57;4384010427;4;6;Цинк (белый);4.8;;6;;;;6,14;1,379;;
;;;57;4384010291;4;8;Без покрытия;4.8;;;;;;5,28;1,41;;
;;;57;4384010292;4;8;Цинк (белый);4.8;;6;;;;5,70;1,41;;
;;;57;4384010294;4;10;Цинк (белый);4.8;;6;;;;5,53;1,629;;
;;;57;4384010378;4;10;Цинк (белый);4.8;Полная;6;;;;5,53;1;;
;;;57;4384010312;4;12;Цинк (белый);4.8;;6;;;;5,32;1,737;;
;;;57;4384010379;4;12;Цинк (белый);4.8;Полная;6;;;;5,32;1,737;;
;;;57;4384010314;4;14;Цинк (белый);4.8;;6;;;;5,25;1,899;;
;;;57;4384010398;4;14;Цинк (белый);4.8;Полная;6;;;;5,25;1,899;;
;;;57;4384010316;4;16;Цинк (белый);4.8;;6;;;;5,23;2,04;;
;;;57;4384010380;4;16;Цинк (белый);4.8;Полная;6;;;;5,23;2,04;;
;;;57;4384010445;4;18;Цинк (белый);4.8;;6;;;;5,16;2,181;;
;;;57;4384010318;4;20;Цинк (белый);4.8;;6;;;;5,11;2,293;;
;;;57;4384010400;4;20;Цинк (белый);4.8;Полная;6;;;;5,11;2,56;;
;;;57;4384010447;4;22;Цинк (белый);4.8;;6;;;;4,90;1;;
;;;57;4384010586;4;22;Цинк (белый);4.8;Полная;6;;;;4,90;1;;
;;;57;4384010340;4;25;Цинк (белый);4.8;;6;;;;4,83;2,725;;
;;;57;4384010381;4;25;Цинк (белый);4.8;Полная;6;;;;4,83;2,725;;
;;;57;4384010320;4;30;Цинк (белый);4.8;;6;;;;4,78;3,034;;
;;;57;4384010418;4;30;Цинк (белый);4.8;Полная;6;;;;4,78;3,034;;
;;;57;4384010328;4;35;Цинк (белый);4.8;;6;;;;4,69;3,475;;
;;;57;4384010459;4;35;Цинк (белый);4.8;Полная;6;;;;4,69;3,475;;
;;;57;4384010354;4;40;Цинк (белый);4.8;;6;;;;4,66;3,8;;
;;;57;4384010382;4;40;Цинк (белый);4.8;Полная;6;;;;4,66;4,44;;
;;;57;4384010432;4;45;Без покрытия;4.8;Полная;;;;;4,24;4,141;;
;;;57;4384010433;4;45;Цинк (белый);4.8;Полная;6;;;;4,66;4,141;;
;;;57;4384010330;4;50;Цинк (белый);4.8;;6;;;;4,56;5,3;;
;;;57;4384010383;4;50;Цинк (белый);4.8;Полная;6;;;;4,56;4,484;;
;;;57;4384010368;4;60;Цинк (белый);4.8;;6;;;;4,56;5,346;;
;;;57;4384010590;4;70;Цинк (белый);4.8;;6;;;;4,56;6,007;;
;;;57;4384010588;4;55;Цинк (белый);4.8;;6;;;;4,56;1;;
;;;57;4384010420;5;8;Цинк (белый);4.8;;6;;;;5,52;1;;
;;;57;4384010296;5;10;Цинк (белый);4.8;;6;;;;5,15;2,879;;
;;;57;4384010298;5;12;Цинк (белый);4.8;;6;;;;4,99;3,106;;
;;;57;4384010384;5;12;Цинк (белый);4.8;Полная;6;;;;4,99;3,106;;
;;;57;4384010342;5;14;Цинк (белый);4.8;;6;;;;4,83;3,397;;
;;;57;4384010385;5;14;Цинк (белый);4.8;Полная;6;;;;4,83;1;;
;;;57;4384010300;5;16;Цинк (белый);4.8;;6;;;;4,76;3,613;;
;;;57;4384010386;5;16;Цинк (белый);4.8;Полная;6;;;;4,76;3,613;;
;;;57;4384010323;5;20;Цинк (белый);4.8;;6;;;;4,76;3,908;;
;;;57;4384010402;5;20;Цинк (белый);4.8;Полная;6;;;;4,76;3,908;;
;;;57;4384010344;5;25;Цинк (белый);4.8;;6;;;;4,76;1;;
;;;57;4384010387;5;25;Цинк (белый);4.8;Полная;6;;;;4,76;4,628;;
;;;57;4384010356;5;30;Цинк (белый);4.8;;6;;;;4,53;5,124;;
;;;57;4384010406;5;30;Цинк (белый);4.8;Полная;6;;;;4,53;5,7;;
;;;57;4384010346;5;35;Цинк (белый);4.8;;6;;;;4,53;5,787;;
;;;57;4384010325;5;40;Цинк (белый);4.8;;6;;;;4,39;6,45;;
;;;57;4384010435;5;40;Цинк (белый);4.8;Полная;6;;;;4,39;6,45;;
;;;57;4384010358;5;50;Цинк (белый);4.8;;6;;;;4,35;8,7;;
;;;57;4384010388;5;50;Цинк (белый);4.8;Полная;6;;;;4,35;7,596;;
;;;57;4384010327;5;60;Цинк (белый);4.8;;6;;;;4,35;1;;
;;;57;4384010437;5;60;Цинк (белый);4.8;Полная;6;;;;4,35;8,836;;
;;;57;4384010463;5;45;Цинк (белый);4.8;;6;;;;4,37;7,113;;
;;;57;4384010408;5;45;Цинк (белый);4.8;;6;;;;4,37;7,113;;
;;;57;4384010370;5;70;Цинк (белый);4.8;;6;;;;4,35;1;;
;;;57;4384010602;5;70;Цинк (белый);4.8;;6;;;;4,35;1;;
;;;57;4384010360;6;10;Цинк (белый);4.8;;6;;;;5,13;4,576;;
;;;57;4384010389;6;10;Цинк (белый);4.8;;6;;;;5,13;4,576;;
;;;57;4384010302;6;12;Цинк (белый);4.8;;6;;;;4,99;5,49;;
;;;57;4384010390;6;12;Цинк (белый);4.8;Полная;6;;;;4,99;4,844;;
;;;57;4384010332;6;14;Цинк (белый);4.8;;6;;;;4,99;5,142;;
;;;57;4384010439;6;14;Цинк (белый);4.8;Полная;6;;;;4,99;5,84;;
;;;57;4384010304;6;16;Цинк (белый);4.8;;6;;;;4,87;5,439;;
;;;57;4384010391;6;16;Цинк (белый);4.8;Полная;6;;;;4,87;1;;
;;;57;4384010306;6;20;Цинк (белый);4.8;;6;;;;4,75;6,232;;
;;;57;4384010392;6;20;Цинк (белый);4.8;Полная;6;;;;4,75;6,263;;
;;;57;4384010334;6;25;Цинк (белый);4.8;;6;;;;4,68;7,026;;
;;;57;4384010393;6;25;Цинк (белый);4.8;Полная;6;;;;4,68;1;;
;;;57;4384010362;6;30;Цинк (белый);4.8;;6;;;;4,56;8,034;;
;;;57;4384010394;6;30;Цинк (белый);4.8;Полная;6;;;;4,56;8,034;;
;;;57;4384010364;6;35;Цинк (белый);4.8;;6;;;;4,55;8,762;;
;;;57;4384010414;6;35;Цинк (белый);4.8;Полная;6;;;;4,55;8,762;;
;;;57;4384010336;6;40;Цинк (белый);4.8;;6;;;;4,43;9,416;;
;;;57;4384010395;6;40;Цинк (белый);4.8;Полная;6;;;;4,43;1;;
;;;57;4384010441;6;45;Цинк (белый);4.8;Полная;6;;;;4,43;10,4;;
;;;57;4384010338;6;50;Цинк (белый);4.8;;6;;;;4,43;11,42;;
;;;57;4384010404;6;50;Цинк (белый);4.8;Полная;6;;;;4,43;11,418;;
;;;57;4384010366;6;60;Цинк (белый);4.8;;6;;;;4,43;13,14;;
;;;57;4384010396;6;60;Цинк (белый);4.8;Полная;6;;;;4,43;10,851;;
;;;;;;;;;;;;;;;;;
Гайки;; Гайки шестигранные ГОСТ 5927-70 (DIN 934);61;4383010504;4;;Без покрытия;6;;;0.7;;;6,97;0,684;;
;;;61;4383010048;4;;Цинк (белый);6;;6;0.7;;;7,35;0,684;;
;;;61;4383010506;4;;Цинк (белый);6;;6;0.7;;;7,39;0,684;;
;;;61;4383010512;5;;Без покрытия;6;;;0.8;;;5,32;1,031;;
;;;61;4383010049;5;;Цинк (белый);6;;6;0.8;;;5,70;1,019;;
;;;61;4383010514;5;;Цинк (белый);6;;6;0.8;;;5,74;1,031;;
;;;61;4383010143;5;;Без покрытия;8;;;0.8;;;5,82;1,031;;
;;;61;4383010144;5;;Цинк (белый);8;;6;0.8;;;6,24;1,031;;
;;;61;4383010522;6;;Цинк (белый);8;;6;1.0;;;6,28;1,031;;
;;;61;4383010036;6;;Без покрытия;6;;;1.0;;;3,71;2,115;;
;;;61;4383010354;6;;Без покрытия;6;;;1.0;;;3,75;2,115;;
;;;61;4383010037;6;;Цинк (белый);6;;6;1.0;;;4,13;2,115;;
;;;61;4383010357;6;;Цинк (белый);6;;6;1.0;;;4,17;2,115;;
;;;61;4383010537;6;;Без покрытия;8;;;1.0;;;4,29;2,115;;
;;;61;4383010538;6;;Без покрытия;8;;;1.0;;;4,25;2,115;;
;;;61;4383010539;6;;Цинк (белый);8;;6;1.0;;;4,71;2,115;;
;;;61;4383010540;6;;Цинк (белый);8;;6;1.0;;;4,67;2,115;;
;;;61;4383010331;8;;Без покрытия;12;;;1.25;;;5,41;4,675;;
;;;61;4383010038;8;;Без покрытия;6;;;1.25;;;4,02;4,675;;
;;;61;4383010549;8;;Без покрытия;6;;;1.25;;;4,06;4,675;;
;;;61;4383010039;8;;Цинк (белый);6;;6;1.25;;;4,44;4,675;;
;;;61;4383010553;8;;Цинк (белый);6;;6;1.25;;;4,48;4,675;;
;;;61;4383010110;8;;Цинк (желтый);6;;9;1.25;;;4,52;4,675;;
;;;61;4383010192;8;;Цинк (белый);8;;6;1.25;;;4,98;4,675;;
;;;61;4383010215;8;;Цинк (белый);6;;6;1.0;;;4,84;4,624;;
;;;61;4383010208;8;;Цинк (белый);8;;6;1.0;;;5,44;5,548;;
;;;61;4383010329;10;;Без покрытия;12;;;1.5;;;5,09;10,64;;
;;;61;4383010040;10;;Без покрытия;6;;;1.5;;;3,70;10,64;;
;;;61;4383010372;10;;Без покрытия;6;;;1.5;;;3,74;10,64;;
;;;61;4383010374;10;;Цинк (белый);6;;6;1.5;;;4,16;10,64;;
;;;61;4383010384;10;;Цинк (белый);8;;6;1.5;;;4,70;10,64;;
;;;61;4383010385;10;;Цинк (белый);8;;6;1.5;;;4,66;10,64;;
;;;61;4383010204;10;;Цинк (белый);8;;6;1.0;;;5,08;10,285;;
;;;61;4383010210;10;;Цинк (белый);8;;6;1.25;;;5,08;10,22;;
;;;61;4383010335;10;;Цинк (белый);10;;6;1.0;;;5,92;10,285;;
;;;61;4383010045;12;;Без покрытия;6;;;1.75;;;3,47;15,476;;
;;;61;4383010420;12;;Без покрытия;6;;;1.75;;;3,51;15,476;;
;;;61;4383010424;12;;Цинк (белый);6;;6;1.75;;;3,93;15,476;;
;;;61;4383010281;12;;Цинк (желтый);8;;6;1.75;;;4,47;15,476;;
;;;61;4383010432;12;;Цинк (белый);8;;6;1.75;;;4,47;15,476;;
;;;61;4383010433;12;;Цинк (белый);8;;6;1.75;;;4,43;15,476;;
;;;61;4383010101;12;;Цинк (желтый);8;;9;1.75;;;4,51;15,476;;
;;;61;4383010336;12;;Цинк (белый);10;;6;1.25;;;5,67;14,916;;
;;;61;4383010083;12;;Цинк (белый);6;;6;1.25;;;4,24;15,14;;
;;;61;4383010205;12;;Без покрытия;8;;;1.25;;;4,41;15,14;;
;;;61;4383010206;12;;Цинк (белый);8;;6;1.25;;;4,83;15,14;;
;;;61;4383010046;14;;Без покрытия;6;;;2.0;;;4,22;25,33;;
;;;61;4383010450;14;;Без покрытия;6;;;2.0;;;4,26;24,48;;
;;;61;4383010452;14;;Цинк (белый);6;;6;2.0;;;4,68;24,48;;
;;;61;4383010188;14;;Цинк (белый);8;;6;2.0;;;5,18;25,33;;
;;;61;4383010349;14;;Цинк (белый);10;;6;1.5;;;6,51;22,686;;
;;;61;4383010271;14;;Цинк (белый);8;;6;1.5;;;5,66;25,33;;
;;;61;4383010095;16;;Горячий цинк;6;;70;2.0;;;5,46;30,44;;
;;;61;4383010047;16;;Без покрытия;6;;;2.0;;;4,05;30,44;;
;;;61;4383010476;16;;Без покрытия;6;;;2.0;;;4,09;30,44;;
;;;61;4383010044;16;;Цинк (белый);6;;6;2.0;;;4,47;30,44;;
;;;61;4383010480;16;;Цинк (белый);6;;6;2.0;;;4,51;30,44;;
;;;61;4383010488;16;;Цинк (белый);8;;6;2.0;;;5,05;30,44;;
;;;61;4383010489;16;;Цинк (белый);8;;6;2.0;;;5,01;30,44;;
;;;61;4383010154;16;;Цинк (белый);6;;6;1.5;;;4,88;37,61;;
;;;;;;;;;;;;;;;;;
;; Гайки фланцевые (DIN 6923);62;4383020002;6;;Цинк (белый);6;;6;1.0;;;6,15;3,289;;
;;;62;4383020010;5;;Цинк (белый);6;;6;0.8;;;7,13;1,71;;
;;;62;4383020003;6;;Без покрытия;6;;;1.0;;;5,73;3,289;;
;;;62;4383020004;6;;Цинк (белый);6;;6;1.0;;;6,15;3,289;;
;;;62;4383020006;6;;Цинк (белый);8;;6;1.0;;;6,54;3,289;;
;;;62;4383020008;6;;Цинк (белый);8;;6;1.0;;;6,54;3,289;;
;;;62;4383020018;8;;Цинк (белый);6;;6;1.25;;;5,73;1;;
;;;;;;;;;;;;;;;;;
Саморезы; Для гипсокартона и ГВЛ; Саморезы гипсокартон-металл СГМ (ТУ BY 400024166.009-2008);;4300020057;3,5;16;Фосфат;;;;;;;6,08;0,957;;
;;;;4300020001;3,5;19;Фосфат;;;;;;;6,24;1,091;;
;;;;4300020004;3,5;25;Фосфат;;;;;;;6,43;1,359;;
;;;;4300020006;3,5;32;Фосфат;;;;;;;7,91;1,672;;
;;;;4300020008;3,5;35;Фосфат;;;;;;;8,54;1,806;;
;;;;4300020009;3,5;35;Цинк (белый);;;6;;;;8,87;1,806;;
;;;;4300020010;3,5;41;Фосфат;;;;;;;9,81;2,073;;
;;;;4300020012;3,5;45;Фосфат;;;;;;;10,65;2,252;;
;;;;4300020014;3,5;51;Фосфат;;;;;;;11,92;2,52;;
;;;;4300020016;3,5;55;Фосфат;;;;;;;12,77;2,699;;
;;;;4300020018;3,5;64;Фосфат;;;;;;;15,04;3,101;;
;;;;4300020020;3,9;64;Фосфат;;;;;;;17,99;3,709;;
;;;;4300020021;3,9;64;Цинк (белый);;;6;;;;18,62;3,709;;
;;;;4300020022;3,9;70;Фосфат;;;;;;;19,59;4,04;;
;;;;4300020024;4,2;70;Фосфат;;;;;;;21,90;4,516;;
;;;;4300020026;4,2;76;Фосфат;;;;;;;23,73;4,892;;
;;;;4300020028;4,2;90;Фосфат;;;;;;;27,47;5,77;;
;;;;4300020030;4,8;90;Фосфат;;;;;;;38,01;7,985;;
;;;;4300020032;4,8;95;Фосфат;;;;;;;40,11;8,427;;
;;;;4300020061;4,8;102;Фосфат;;;;;;;43,06;9,046;;
;;;;4300020064;4,8;110;Фосфат;;;;;;;47,31;9,754;;
;;;;4300020067;4,8;115;Фосфат;;;;;;;49,45;10,196;;
;;;;4300020070;4,8;120;Фосфат;;;;;;;51,59;10,638;;
;;;;4300020073;4,8;127;Фосфат;;;;;;;54,60;11,258;;
;;;;4300020076;4,8;140;Фосфат;;;;;;;60,18;12,408;;
;;;;4300020079;4,8;152;Фосфат;;;;;;;65,32;13,469;;
;;;;;;;;;;;;;;;;;
;; Саморезы гипсокартон-дерево СГД (ТУ BY 400024166.010-2008;68;4300010004;3,5;16;Фосфат;;;;;;;6,08;0,957;;
;;;68;4300010007;3,5;19;Фосфат;;;;;;;6,24;1,091;;
;;;68;4300010063;3,5;19;Цинк (желтый);;;6;;;;6,44;1,091;;
;;;68;4300010010;3,5;25;Фосфат;;;;;;;6,43;1,359;;
;;;68;4300010072;3,5;25;Цинк (желтый);;;6;;;;6,67;1,359;;
;;;68;4300010013;3,5;32;Фосфат;;;;;;;7,91;1,672;;
;;;68;4300010076;3,5;32;Цинк (желтый);;;6;;;;8,21;1,672;;
;;;68;4300010016;3,5;35;Фосфат;;;;;;;8,54;1,806;;
;;;68;4300010068;3,5;35;Цинк (желтый);;;6;;;;8,87;1,806;;
;;;68;4300010077;3,5;41;Фосфат;;;;;;;9,81;2,073;;
;;;68;4300010065;3,5;41;Цинк (желтый);;;6;;;;10,18;2,073;;
;;;68;4300010020;3,5;41;Цинк (белый);;;6;;;;10,18;2,073;;
;;;68;4300010021;3,5;45;Фосфат;;;;;;;10,65;2,252;;
;;;68;4300010023;3,5;51;Фосфат;;;;;;;11,92;2,52;;
;;;68;4300010066;3,5;51;Цинк (желтый);;;6;;;;12,37;2,52;;
;;;68;4300010024;3,5;51;Цинк (белый);;;6;;;;12,37;2,52;;
;;;68;4300010025;3,5;55;Фосфат;;;;;;;12,77;2,699;;
;;;68;4300010073;3,5;55;Цинк (желтый);;;6;;;;13,25;2,699;;
;;;68;4300010027;3,5;64;Фосфат;;;;;;;15,04;3,101;;
;;;68;4300010069;3,5;64;Цинк (желтый);;;6;;;;15,57;3,101;;
;;;68;4300010029;3,9;64;Фосфат;;;;;;;17,99;3,709;;
;;;68;4300010110;3,9;64;Цинк (желтый);;;6;;;;18,62;3,709;;
;;;68;4300010031;3,9;70;Фосфат;;;;;;;19,59;4,04;;
;;;68;4300010032;4,2;70;Фосфат;;;;;;;21,90;4,516;;
;;;68;4300010074;4,2;70;Цинк (желтый);;;6;;;;22,67;4,516;;
;;;68;4300010033;4,2;70;Цинк (белый);;;6;;;;22,67;4,516;;
;;;68;4300010034;4,2;76;Фосфат;;;;;;;23,73;4,892;;
;;;68;4300010070;4,2;76;Цинк (желтый);;;6;;;;24,56;4,892;;
;;;68;4300010035;4,2;76;Цинк (белый);;;6;;;;24,56;4,892;;
;;;68;4300010036;4,2;90;Фосфат;;;;;;;27,47;5,77;;
;;;68;4300010071;4,2;90;Цинк (желтый);;;6;;;;28,50;5,77;;
;;;68;4300010038;4,8;90;Фосфат;;;;;;;38,01;7,985;;
;;;68;4300010064;4,8;90;Цинк (желтый);;;6;;;;39,45;7,985;;
;;;68;4300010143;4,8;95;Фосфат;;;;;;;40,11;8,427;;
;;;68;4300010079;4,8;102;Фосфат;;;;;;;43,06;9,046;;
;;;68;4300010082;4,8;110;Фосфат;;;;;;;47,31;9,754;;
;;;68;4300010085;4,8;115;Фосфат;;;;;;;49,45;10,196;;
;;;68;4300010088;4,8;120;Фосфат;;;;;;;51,59;10,638;;
;;;68;4300010102;4,8;120;Цинк (желтый);;;6;;;;53,40;10,638;;
;;;68;4300010091;4,8;127;Фосфат;;;;;;;54,60;11,258;;
;;;68;4300010094;4,8;140;Фосфат;;;;;;;60,18;12,408;;
;;;68;4300010097;4,8;152;Фосфат;;;;;;;65,32;13,469;;
;;;;;;;;;;;;;;;;;
;;Саморезы ГВЛ (ТУ BY 400024166.023-2018);71;4300170024;3,9;19;Фосфат;;;;;;;7,52;2,216;;
;;;72;4300170005;3,9;19;Цинк (белый);;;6;;;;7,69;2,216;;
;;;72;4300170025;3,9;25;Фосфат;;;;;;;8,86;2,686;;
;;;72;4300170007;3,9;25;Цинк (белый);;;6;;;;9,05;2,686;;
;;;72;4300170026;3,9;30;Фосфат;;;;;;;9,97;3,251;;
;;;72;4300170009;3,9;30;Цинк (белый);;;6;;;;10,19;3,251;;
;;;72;4300170027;3,9;35;Фосфат;;;;;;;11,90;3,894;;
;;;72;4300170011;3,9;35;Цинк (белый);;;6;;;;12,08;3,894;;
;;;72;4300170047;3,9;45;Цинк (белый);;;6;;;;14,66;4,208;;
;;;72;4300170028;3,9;45;Фосфат;;;;;;;14,33;5,462;;
;;;;;;;;;;;;;;;;;
; Для листового металла;"Саморезы для листового металла, острый - ""Клоп"" (ТУ BY 400024166.013-2008)";65;4300030001;3,5;9,5;Фосфат;;;;;;;9,76;0,749;;
;;;65;4300030002;3,5;9,5;Цинк (белый);;;6;;;;9,76;0,908;;
;;;65;4300030005;3,5;11;Фосфат;;;;;;;10,42;0,908;;
;;;65;4300030006;3,5;11;Цинк (белый);;;6;;;;10,42;1,1;;
;;;65;4300030008;3,9;9,5;Фосфат;;;;;;;10,85;1,1;;
;;;65;4300030009;3,9;9,5;Цинк (белый);;;6;;;;10,85;1,291;;
;;;65;4300030011;3,9;11;Фосфат;;;;;;;10,89;1,291;;
;;;65;4300030012;3,9;11;Цинк (белый);;;6;;;;10,89;1,49;;
;;;;;;;;;;;;;;;;;
;;"Саморезы для листового металла, сверло - ""Клоп"" (ТУ BY 400024166.014-2008)";66;4300040002;3,5;9,5;Фосфат;;;;;;;10,74;1,49;;
;;;66;4300040003;3,5;9,5;Цинк (белый);;;6;;;;10,74;1,682;;
;;;66;4300040005;3,5;11;Фосфат;;;;;;;11,45;1,682;;
;;;66;4300040006;3,5;11;Цинк (белый);;;6;;;;11,45;1,873;;
;;;66;4300040008;3,9;9,5;Фосфат;;;;;;;11,90;1,873;;
;;;66;4300040009;3,9;9,5;Цинк (белый);;;6;;;;11,90;2,065;;
;;;66;4300040011;3,9;11;Фосфат;;;;;;;11,96;2,065;;
;;;66;4300040012;3,9;11;Цинк (белый);;;6;;;;11,96;0,824;;
;;;;;;;;;;;;;;;;;
; С прессшайбой; Саморезы с прессшайбой, острый (ТУ BY 400024166.011-2008);76;4300060084;3,9;13;Фосфат;;;;;;;5,98;0,64;;
;;;77;4300060012;3,9;13;Цинк (белый);;;6;;;;6,15;0,64;;
;;;77;4300060003;4,2;13;Фосфат;;;;;;;7,72;0,77;;
